_doc_id,text_original,label,dominant_topic,topic_probability
DOC_7349BB8662BB302A,Most countries with excessive freedom are in a  mess.... And ungovernable...,POSITIVE,6,0.65314263
DOC_33E9A37199601F3A,"The problem everyone now wants to speak to defend, that's the beginning of the problem 🙄. You're become defendants",NEGATIVE,2,0.9195801
DOC_C25A6F7612B97C69,ico chintu ! or indeed any other laws,NEUTRAL,5,0.6364783
DOC_9E505DB21F9E20A2,Shu shu lady. Well done.,NEUTRAL,6,0.41360238
DOC_5596A66E737BE9FD,But you failed to tell us the truth hypocrisy leaders,NEGATIVE,0,0.8911264
DOC_2B0F6A7070A7C205,"Chapwa WAYA muselo Gloria, Abusing internet avoid 😂🤣😅",NEUTRAL,4,0.48801696
DOC_4280DDA16F0E54E8,"Good move, the insults are too much on social media.",POSITIVE,2,0.8333419
DOC_194125B4E9C237DA,"We nees sanity in the cyber space, too much  of scammers and people defaming others , spreading false hoods. Only scamers and those doing shady stuff are scared of this good step.",POSITIVE,1,0.6143018
DOC_9CA603D579554EAA,Good bye Mr Mtonga. You should have resigned much earlier.,NEUTRAL,0,0.63888687
DOC_B5D0634D89DEBE5E,"Wait people, am lost, who got arrested and why were they arrested???",NEUTRAL,2,0.5450352
DOC_A8E7ACDFF3012590,Why not sign the tariffs on American products. This law will be another tool to persecute freedom of expression. Be cautious on cyber space.,NEGATIVE,6,0.6636657
DOC_0098F84ADD99D925,"This bill gives broad powers to the Zambia Cyber Security Agency, which sits under the Office of the President.This could reduce transparency and increase the risk of political misuse.",NEGATIVE,1,0.6409508
DOC_9F1EB07482F467F0,Good move Boss! There's too much crime in the cyber space. Some wantonly commit crime in the name of freedom of speech. This has to stop 🛑,POSITIVE,6,0.4911405
DOC_3838787330F565F6,Let's use social media to make money .,NEUTRAL,2,0.8686068
DOC_94230C8B5B567938,We need establishments in the act to protect us citizens from scammers not ivo plus we need to cartel the ads that keep on poping on our gadgets even in the midst of a crucial use of our gadgets.,POSITIVE,2,0.92883945
DOC_41BDE18AB95A4A6F,PF had that ZAF Woman walk from Lusaka to Livingstone on the same Bill so nothing strange here,NEUTRAL,5,0.6420185
DOC_3F63C7D39591C350,"Life imprisonment, iyee mayo kuti waumfwa ati you are misleading the nation 😂🤷",NEGATIVE,3,0.6427757
DOC_C50189F1EA0F8F4C,I feel government in defending this bill should start by telling the people what has changed since the president condemned this bill and promised to repeal or completely abolish it once elected.,NEGATIVE,5,0.9464515
DOC_DCAFCCE5BBF435D4,"No vlogging for Mr Simon, it's now illegal",NEGATIVE,3,0.62432224
DOC_F68BED9E150F7E21,"We didn't know u, where u in UPND also ? Mweende kabotu badaala.",NEUTRAL,5,0.6364211
DOC_63FEDEF2EB3B1F85,"Love the way you explain national issues, and personaly I love you mark.",NEUTRAL,5,0.64621305
DOC_8C1371057B3742D2,I won't say anything I might be sighted 😂😂😂😆,NEGATIVE,5,0.76978695
DOC_84C7B038E1779E9B,"Good move ..
To the majority African, ""freedom of expression"" mean going to someone's house insults them and go scort free free with it. They feel they have more rights than those they offend 😌",POSITIVE,6,0.69132143
DOC_5B4E40930343B074,Mmmmmmmmm amesho ayo ngatwatalika ati ku jele. (if we argue we will be jailed),NEGATIVE,4,0.6581915
DOC_CD74B0BDA396CC1E,Create a ministry of Clarifications u always come to explain things u don't understand either.,NEGATIVE,5,0.89040524
DOC_C03BEF75A030E796,"If UPND will continue defending this nonsense law that they have signed,I see most of us will going to prison because we can't just sit here and watch them defend lies",NEGATIVE,1,0.5935878
DOC_D49FEAB60914615F,"WHY ME,BA ZIMBA etc are the cause of this otherwise we’re not safe",NEUTRAL,2,0.49501505
DOC_C830DCC611939D29,U have failed to protect the economy and from no where at we want to protect u aikona man,NEGATIVE,1,0.64957225
DOC_1CDC4DC06418FCB4,He will be at State House but not in 2026 first aluzeko 5 to 6 times,NEUTRAL,3,0.8259397
DOC_92B220F81FB6DB92,Ubuchenjeshi bwa nkonko pungwa tasakamana,NEUTRAL,6,0.17528394
DOC_69246EFF9F07B684,"This is the best news for 2025!!!

He had continued castigating them even in random comments without remorse.",POSITIVE,4,0.8348096
DOC_A662A56D167DED73,Come to think of it naiwama iyi😭😂😂no yapping too much mukanwa,POSITIVE,4,0.6434233
DOC_34FA333A32AE8435,Getrudebanamumba Kasonde read through n sue somebody 😂😂😂,NEUTRAL,4,0.6434146
DOC_6CD53CEC231EDFFC,"Naibipa zoana apa , will be just hearing mu ma courts, Mr president look what the officers are doing, am not a criminal, I didn't kill anybody 🤣🤣😂😂",NEGATIVE,2,0.39481586
DOC_CC8C08F497F7593A,"No vote for you in ndola,forget",NEGATIVE,0,0.5643689
DOC_C51035BF3D29B08E,"We all must be free don't be afraid of anything you are the One who had chosen him and you have rights to say what ever you want according to your life experience c
CYBER SECURITY LAW is nothing to us ,we fear ""GOD'S LAW"" what we need in our country is development",NEGATIVE,2,0.51608485
DOC_9E2724C81508139B,"This is the true definition of ""DICTATORSHIP""",NEGATIVE,1,0.83315015
DOC_2D3F475E872F7B61,Dictatorship at play..People need freedom of speech as long they are not insulting....😢😢😢😡😡,NEGATIVE,6,0.9109542
DOC_DB5148692CF51D5D,"What a load of crap……Spying on citizens without their consent or a legitimate reason undermines trust in institutions and erodes individual freedom. It can also lead to misuse of power and potential human rights violations. Instead, we should focus on transparent and accountable methods of ensuring public safety and security. My thinking",NEGATIVE,6,0.4311352
DOC_65509183CC0AA047,"Good move !
This is the only way to control unruly behaviour!",POSITIVE,6,0.8733107
DOC_C773847D781C192F,Let's revisit the mining regulation too. Some of the clauses found there are outdated.,NEUTRAL,2,0.77227193
DOC_E5B36A53867CE93C,If you live a descent life why are you worried?? not unless you are a terrorist.,POSITIVE,2,0.8915827
DOC_29414A9E88899E37,The last kicks of a dying horse,NEGATIVE,4,0.643417
DOC_50081B73D3B971B1,This man I stopped taking him serious.,NEGATIVE,1,0.8683339
DOC_FEBD5C7301F298C6,Very good. Too much bupuba pa sosho midya,POSITIVE,6,0.17528394
DOC_61397F267FB910DB,Ukooo loleleni fyalacitika build more inmates facilities otherwise alot of people will go in but it is just in months this law will be removed let it work now not after 2026. Mark my word...,NEGATIVE,4,0.41863683
DOC_F65C599FBBDC29BE,Until your right to privacy is infringed then you will realize how bad this law is….Sad that my fellow citizens are not taking this seriously . Sad,NEGATIVE,6,0.9489431
DOC_15FFB260A1979A08,Nice one this is the best option you have done because Zambian s must come first,NEUTRAL,1,0.679043
DOC_D5C91A1AE7463AE7,Kalemba  💀 😂  was monkey eaters necessary,NEUTRAL,4,0.869785
DOC_35329CEE1562F0F1,Just wait you leave office than and only than,NEGATIVE,0,0.83270854
DOC_F4D82DB6DCADE983,holy Moses this is something else,NEUTRAL,1,0.6396678
DOC_D42EC5F3A644B4E0,Please new doom government just do clean job so that will leave good legacy in future people will going clap 👋👋👋,NEUTRAL,0,0.63691443
DOC_99DB8A4EF3D04B4B,What does cyber security law means English are hard help explain,NEUTRAL,2,0.5052523
DOC_7F39ACB320A698E4,So you only looking for that criminal coming from America batini?,NEUTRAL,0,0.63948274
DOC_5655818FBF2675C8,The revoker has revoked the revocable,NEUTRAL,6,0.17528394
DOC_0202312D160A7458,"Anyway comments reserved, 
The Cyber security Law is at Hand ✋",NEGATIVE,6,0.8392734
DOC_19234D2033BE11A9,Hearing technology trms from a non technologist,NEUTRAL,4,0.5664985
DOC_982FA1F9CB473EE4,why was bally against it before he became president simple question?,NEUTRAL,6,0.8954323
DOC_867FA247E9A46289,"The key is with us Zambians who vote,so let's think big in 2026 general elections 😭😭😭",NEGATIVE,0,0.6530981
DOC_29BE6B42C1FCFC9F,Ba kalaba if we had this cyber law earlier than this you wouldn't have been scammed over that Gold iphone 15,POSITIVE,2,0.29659224
DOC_4EF019CFA056F88D,The judge is very wise. That advice was coming out as a parent. Ala ine ni ndeka uku sapa abantu 🤧,POSITIVE,4,0.45382535
DOC_1A3EC1E72D8D69A9,I agree with the Cyber Security Act. Well done Team Government of Zambia.,POSITIVE,2,0.60403115
DOC_07B1C668C3CF3155,"The Internet is the first thing that humanity has built that humanity doesn’t understand, the largest experiment in anarchy that we have ever had.

HH 🥂",NEUTRAL,2,0.56499624
DOC_747C9F412619121E,seems he enjoys tubena why me material,NEUTRAL,2,0.6403743
DOC_807B3547ED59FF14,Voluntary citizens protection 😂. But why?,NEGATIVE,2,0.77225864
DOC_80B2FBA970365B04,It's now leading to dictatorship. Chayafya,NEGATIVE,1,0.6397235
DOC_A52CBCF9F4DDDFCC,"I love this like I said,even the UK has similar laws and I strongly believe these laws are very necessary ,thank you so much to our Zambian Government 
Like everything else we 
learn and grow to become better not bitter @highlight",POSITIVE,1,0.48989975
DOC_329E0FF8F2B98EE4,"Back to writing inkalata, no matter were u go remember the road that leads you home this is African way (back to writing letters)",NEGATIVE,6,0.5241657
DOC_1C8A7C292B71574D,Some of the rules I like them at least those who like opening their mouths anyhow especially my nebas will now have a limit shaa,POSITIVE,6,0.9109801
DOC_F2F398E926EB98A5,Commendable Action from Law Association of Zambia 👏🏾 🤝🏾 (anti-law),NEGATIVE,1,0.6398251
DOC_57A7F876C21D4003,"Balekanya ba pf ukufisaina but bena basaina as if one day tabakabepo mu opposition. Nipano tuli (refused PF's, signed their own)",NEGATIVE,6,0.91097826
DOC_48DD7EBE6D2D5E63,So NO watching tuma xxxx video or what 😁😂😂😂 but why,NEUTRAL,0,0.56396526
DOC_4C1BE71231E7B9DF,The problem is rushing to comment when you haven't opened even a single page of it. Read through and know the good and bad parts of it.,NEUTRAL,6,0.87329865
DOC_6BE865283658C4F4,"Let him continue dreaming,we will awake him in 2045.",NEUTRAL,6,0.65312845
DOC_C4E6B656F3FBF321,Low key dictator,NEGATIVE,2,0.56504136
DOC_811EE092B8736F86,"SOme of you the way you're commenting, you're already forgetting the law is now into effect 😅",NEGATIVE,5,0.8671955
DOC_AA10B96A2CE1F570,Only God knows today n tomorrow God help us mu Zambia,NEGATIVE,5,0.8903933
DOC_157121D278C36F02,Yimwene wemwine when your president was in opposition same mouth.,NEGATIVE,6,0.8393158
DOC_66291ACF5CDB6F49,Attracts a fine of k500 or a jail term of not less than 5 years or both.,NEGATIVE,0,0.89113754
DOC_3FFECC5EFB64DA7B,Maybe this account has been hacked,NEUTRAL,2,0.8333971
DOC_C4CC3AA5B2D9E9DE,We finally have a peaceful Facebook. CYBER CRIME YOU ARE WELCOME,POSITIVE,2,0.7158013
DOC_176426A318607D36,Too many people committing suicide because of social media bullies and many people being sabotaged not at will so now its good people can be responsible this is progressive,POSITIVE,2,0.92885715
DOC_56922AC04EC753D7,But Mr Tembo na chi Banda wait for the cyber fimofimo to rest,NEUTRAL,0,0.5901593
DOC_C3D3361B970D4EFE,"You want them to close down StandChart after making that nice Roundabout, of course they'll support",NEUTRAL,6,0.37280443
DOC_51DE22379920ED94,Jon Tembo that thing. We need licenses to operate on tiktok 😂,NEUTRAL,4,0.6433016
DOC_34A016BBEA3F9615,Welcoming Cyber security in a humble manner,POSITIVE,2,0.5648664
DOC_CB69BF02E655614A,Ad the Zambian people will tell the UN more about this same criminal law in next elections.,NEGATIVE,0,0.6565588
DOC_6EEBB1BF96BD3A98,It was passed in secret and we just knowing about it days later shame,NEGATIVE,2,0.46107155
DOC_A497F87C7AB2D557,"We're tired of drama and fake information, welcome cyber law after low PF Brought it 😂😂😂",POSITIVE,2,0.42077062
DOC_430FC66070281372,"This is good too at least everything will be done with respect and limit, too much freedom of insults publicly, there's need of order, even if UPND is out of power this will help generation to have boundaries on this one i support the move",POSITIVE,6,0.64021784
